device,NVIDIA GB10,driver_api,13000,header,13040,sms,48,minimum,2097152,recommended,2097152
sample_header,mode,bytes,iteration,operation,host_us,kernel_ms,pending_after
sample,one_block,2097152,10,release,30.735,10.006,1
sample,one_block,2097152,11,create,49.919,10.004,1
sample,one_block,2097152,11,map,0.640,10.004,1
sample,one_block,2097152,11,access,36.608,10.005,1
sample,one_block,2097152,11,unmap,45.839,10.007,1
sample,one_block,2097152,11,release,31.055,10.006,1
sample,one_block,2097152,12,create,49.376,10.004,1
sample,one_block,2097152,12,map,0.592,10.004,1
sample,one_block,2097152,12,access,35.919,10.005,1
sample,one_block,2097152,12,unmap,45.599,10.006,1
sample,one_block,2097152,12,release,30.624,10.006,1
sample,one_block,2097152,13,create,49.104,10.006,1
sample,one_block,2097152,13,map,0.608,10.004,1
sample,one_block,2097152,13,access,35.695,10.005,1
sample,one_block,2097152,13,unmap,47.071,10.007,1
sample,one_block,2097152,13,release,30.960,10.006,1
sample,one_block,2097152,14,create,49.648,10.004,1
sample,one_block,2097152,14,map,0.608,10.004,1
sample,one_block,2097152,14,access,36.335,10.005,1
sample,one_block,2097152,14,unmap,45.472,10.007,1
sample,one_block,2097152,14,release,30.480,10.006,1
sample,one_block,2097152,15,create,49.760,10.004,1
sample,one_block,2097152,15,map,0.640,10.004,1
sample,one_block,2097152,15,access,36.256,10.005,1
sample,one_block,2097152,15,unmap,45.008,10.007,1
sample,one_block,2097152,15,release,29.904,10.006,1
sample,one_block,2097152,16,create,49.440,10.004,1
sample,one_block,2097152,16,map,0.656,10.004,1
sample,one_block,2097152,16,access,36.448,10.005,1
sample,one_block,2097152,16,unmap,45.168,10.007,1
sample,one_block,2097152,16,release,31.312,10.006,1
sample,one_block,2097152,17,create,49.103,10.004,1
sample,one_block,2097152,17,map,0.608,10.004,1
sample,one_block,2097152,17,access,36.224,10.005,1
sample,one_block,2097152,17,unmap,46.432,10.007,1
sample,one_block,2097152,17,release,30.767,10.006,1
sample,one_block,2097152,18,create,51.215,10.004,1
sample,one_block,2097152,18,map,0.624,10.004,1
sample,one_block,2097152,18,access,36.400,10.005,1
sample,one_block,2097152,18,unmap,44.736,10.006,1
sample,one_block,2097152,18,release,30.511,10.006,1
sample,one_block,2097152,19,create,49.119,10.004,1
sample,one_block,2097152,19,map,0.592,10.003,1
sample,one_block,2097152,19,access,36.048,10.005,1
sample,one_block,2097152,19,unmap,46.863,10.006,1
sample,one_block,2097152,19,release,30.911,10.006,1
sample,one_block,2097152,20,create,49.152,10.004,1
sample,one_block,2097152,20,map,0.624,10.004,1
sample,one_block,2097152,20,access,35.871,10.006,1
sample,one_block,2097152,20,unmap,45.359,10.005,1
sample,one_block,2097152,20,release,30.624,10.006,1
sample,one_block,2097152,21,create,49.472,10.004,1
sample,one_block,2097152,21,map,0.624,10.004,1
sample,one_block,2097152,21,access,38.127,10.005,1
sample,one_block,2097152,21,unmap,44.367,10.006,1
sample,one_block,2097152,21,release,31.056,10.006,1
sample,one_block,2097152,22,create,50.384,10.004,1
sample,one_block,2097152,22,map,0.656,10.004,1
sample,one_block,2097152,22,access,36.816,10.006,1
sample,one_block,2097152,22,unmap,45.824,10.005,1
sample,one_block,2097152,22,release,31.152,10.006,1
sample,one_block,2097152,23,create,49.216,10.004,1
sample,one_block,2097152,23,map,0.592,10.004,1
sample,one_block,2097152,23,access,36.368,10.005,1
sample,one_block,2097152,23,unmap,45.008,10.005,1
sample,one_block,2097152,23,release,31.296,10.006,1
sample,one_block,2097152,24,create,49.455,10.014,1
sample,one_block,2097152,24,map,0.656,10.004,1
sample,one_block,2097152,24,access,36.240,10.006,1
sample,one_block,2097152,24,unmap,45.696,10.005,1
sample,one_block,2097152,24,release,30.224,10.006,1
sample,one_block,2097152,25,create,49.424,10.004,1
sample,one_block,2097152,25,map,0.608,10.004,1
sample,one_block,2097152,25,access,36.416,10.005,1
sample,one_block,2097152,25,unmap,45.008,10.006,1
sample,one_block,2097152,25,release,30.752,10.006,1
sample,one_block,2097152,26,create,49.968,10.006,1
sample,one_block,2097152,26,map,0.576,10.004,1
sample,one_block,2097152,26,access,36.512,10.005,1
sample,one_block,2097152,26,unmap,46.608,10.005,1
sample,one_block,2097152,26,release,30.655,10.006,1
sample,one_block,2097152,27,create,49.103,10.004,1
sample,one_block,2097152,27,map,0.624,10.003,1
sample,one_block,2097152,27,access,36.032,10.005,1
sample,one_block,2097152,27,unmap,45.775,10.005,1
sample,one_block,2097152,27,release,30.656,10.006,1
sample,one_block,2097152,28,create,49.280,10.004,1
sample,one_block,2097152,28,map,0.608,10.004,1
sample,one_block,2097152,28,access,35.903,10.005,1
sample,one_block,2097152,28,unmap,44.880,10.006,1
sample,one_block,2097152,28,release,30.544,10.006,1
sample,one_block,2097152,29,create,48.992,10.004,1
sample,one_block,2097152,29,map,0.592,10.003,1
sample,one_block,2097152,29,access,35.696,10.005,1
sample,one_block,2097152,29,unmap,47.696,10.006,1
sample,one_block,2097152,29,release,31.040,10.006,1
sample,sm_count_blocks,2097152,0,create,49.439,10.004,1
sample,sm_count_blocks,2097152,0,map,0.656,10.004,1
sample,sm_count_blocks,2097152,0,access,36.272,10.005,1
sample,sm_count_blocks,2097152,0,unmap,46.272,10.006,1
sample,sm_count_blocks,2097152,0,release,30.351,10.006,1
sample,sm_count_blocks,2097152,1,create,49.359,10.004,1
sample,sm_count_blocks,2097152,1,map,0.560,10.004,1
sample,sm_count_blocks,2097152,1,access,36.176,10.005,1
sample,sm_count_blocks,2097152,1,unmap,45.903,10.007,1
sample,sm_count_blocks,2097152,1,release,31.328,10.006,1
sample,sm_count_blocks,2097152,2,create,49.104,10.004,1
sample,sm_count_blocks,2097152,2,map,0.592,10.004,1
sample,sm_count_blocks,2097152,2,access,35.839,10.006,1
sample,sm_count_blocks,2097152,2,unmap,45.439,10.006,1
sample,sm_count_blocks,2097152,2,release,29.872,10.006,1
sample,sm_count_blocks,2097152,3,create,49.568,10.004,1
sample,sm_count_blocks,2097152,3,map,0.656,10.004,1
sample,sm_count_blocks,2097152,3,access,36.624,10.005,1
sample,sm_count_blocks,2097152,3,unmap,45.424,10.005,1
sample,sm_count_blocks,2097152,3,release,31.648,10.006,1
sample,sm_count_blocks,2097152,4,create,49.791,10.004,1
sample,sm_count_blocks,2097152,4,map,0.608,10.004,1
sample,sm_count_blocks,2097152,4,access,37.232,10.005,1
sample,sm_count_blocks,2097152,4,unmap,45.952,10.005,1
sample,sm_count_blocks,2097152,4,release,30.687,10.006,1
sample,sm_count_blocks,2097152,5,create,49.071,10.004,1
sample,sm_count_blocks,2097152,5,map,0.640,10.004,1
sample,sm_count_blocks,2097152,5,access,36.352,10.006,1
sample,sm_count_blocks,2097152,5,unmap,45.743,10.010,1
sample,sm_count_blocks,2097152,5,release,31.792,10.010,1
sample,sm_count_blocks,2097152,6,create,49.423,10.004,1
sample,sm_count_blocks,2097152,6,map,0.624,10.004,1
sample,sm_count_blocks,2097152,6,access,37.616,10.005,1
sample,sm_count_blocks,2097152,6,unmap,44.864,10.005,1
sample,sm_count_blocks,2097152,6,release,31.615,10.006,1
sample,sm_count_blocks,2097152,7,create,50.335,10.004,1
sample,sm_count_blocks,2097152,7,map,0.560,10.004,1
sample,sm_count_blocks,2097152,7,access,36.672,10.005,1
sample,sm_count_blocks,2097152,7,unmap,45.151,10.007,1
sample,sm_count_blocks,2097152,7,release,30.016,10.006,1
sample,sm_count_blocks,2097152,8,create,49.120,10.004,1
sample,sm_count_blocks,2097152,8,map,0.640,10.003,1
sample,sm_count_blocks,2097152,8,access,36.223,10.006,1
sample,sm_count_blocks,2097152,8,unmap,45.231,10.006,1
sample,sm_count_blocks,2097152,8,release,31.872,10.006,1
sample,sm_count_blocks,2097152,9,create,49.440,10.005,1
sample,sm_count_blocks,2097152,9,map,0.544,10.004,1
sample,sm_count_blocks,2097152,9,access,36.528,10.005,1
sample,sm_count_blocks,2097152,9,unmap,46.192,10.005,1
sample,sm_count_blocks,2097152,9,release,30.688,10.006,1
sample,sm_count_blocks,2097152,10,create,49.167,10.004,1
sample,sm_count_blocks,2097152,10,map,0.560,10.004,1
sample,sm_count_blocks,2097152,10,access,35.856,10.005,1
sample,sm_count_blocks,2097152,10,unmap,46.032,10.006,1
sample,sm_count_blocks,2097152,10,release,31.439,10.006,1
sample,sm_count_blocks,2097152,11,create,51.151,10.004,1
sample,sm_count_blocks,2097152,11,map,0.640,10.004,1
sample,sm_count_blocks,2097152,11,access,36.832,10.006,1
sample,sm_count_blocks,2097152,11,unmap,44.687,10.006,1
sample,sm_count_blocks,2097152,11,release,30.496,10.006,1
sample,sm_count_blocks,2097152,12,create,49.664,10.004,1
sample,sm_count_blocks,2097152,12,map,0.576,10.004,1
sample,sm_count_blocks,2097152,12,access,36.063,10.006,1
sample,sm_count_blocks,2097152,12,unmap,46.063,10.005,1
sample,sm_count_blocks,2097152,12,release,29.904,10.006,1
sample,sm_count_blocks,2097152,13,create,48.912,10.004,1
sample,sm_count_blocks,2097152,13,map,0.576,10.003,1
sample,sm_count_blocks,2097152,13,access,35.984,10.006,1
sample,sm_count_blocks,2097152,13,unmap,46.672,10.005,1
sample,sm_count_blocks,2097152,13,release,30.847,10.006,1
sample,sm_count_blocks,2097152,14,create,48.703,10.004,1
sample,sm_count_blocks,2097152,14,map,0.560,10.003,1
sample,sm_count_blocks,2097152,14,access,35.904,10.006,1
sample,sm_count_blocks,2097152,14,unmap,46.095,10.005,1
sample,sm_count_blocks,2097152,14,release,30.480,10.006,1
sample,sm_count_blocks,2097152,15,create,49.072,10.004,1
sample,sm_count_blocks,2097152,15,map,0.544,10.003,1
sample,sm_count_blocks,2097152,15,access,35.807,10.006,1
sample,sm_count_blocks,2097152,15,unmap,46.576,10.006,1
sample,sm_count_blocks,2097152,15,release,38.912,10.006,1
sample,sm_count_blocks,2097152,16,create,49.567,10.004,1
sample,sm_count_blocks,2097152,16,map,0.576,10.002,1
sample,sm_count_blocks,2097152,16,access,36.640,10.005,1
sample,sm_count_blocks,2097152,16,unmap,45.808,10.005,1
sample,sm_count_blocks,2097152,16,release,30.239,10.006,1
sample,sm_count_blocks,2097152,17,create,49.711,10.004,1
sample,sm_count_blocks,2097152,17,map,0.688,10.004,1
sample,sm_count_blocks,2097152,17,access,36.223,10.005,1
sample,sm_count_blocks,2097152,17,unmap,49.503,10.005,1
sample,sm_count_blocks,2097152,17,release,30.448,10.006,1
sample,sm_count_blocks,2097152,18,create,49.216,10.004,1
sample,sm_count_blocks,2097152,18,map,0.544,10.003,1
sample,sm_count_blocks,2097152,18,access,36.256,10.005,1
sample,sm_count_blocks,2097152,18,unmap,45.296,10.005,1
sample,sm_count_blocks,2097152,18,release,30.848,10.006,1
sample,sm_count_blocks,2097152,19,create,49.295,10.004,1
sample,sm_count_blocks,2097152,19,map,0.592,10.004,1
sample,sm_count_blocks,2097152,19,access,35.808,10.006,1
sample,sm_count_blocks,2097152,19,unmap,45.264,10.005,1
sample,sm_count_blocks,2097152,19,release,30.383,10.006,1
sample,sm_count_blocks,2097152,20,create,49.360,10.004,1
sample,sm_count_blocks,2097152,20,map,0.592,10.002,1
sample,sm_count_blocks,2097152,20,access,35.983,10.005,1
sample,sm_count_blocks,2097152,20,unmap,46.127,10.005,1
sample,sm_count_blocks,2097152,20,release,30.464,10.006,1
sample,sm_count_blocks,2097152,21,create,49.808,10.004,1
sample,sm_count_blocks,2097152,21,map,0.656,10.003,1
sample,sm_count_blocks,2097152,21,access,36.672,10.005,1
sample,sm_count_blocks,2097152,21,unmap,46.528,10.004,1
sample,sm_count_blocks,2097152,21,release,30.272,10.006,1
sample,sm_count_blocks,2097152,22,create,49.311,10.004,1
sample,sm_count_blocks,2097152,22,map,0.560,10.004,1
sample,sm_count_blocks,2097152,22,access,36.000,10.005,1
sample,sm_count_blocks,2097152,22,unmap,45.903,10.004,1
sample,sm_count_blocks,2097152,22,release,30.656,10.006,1
sample,sm_count_blocks,2097152,23,create,49.328,10.004,1
sample,sm_count_blocks,2097152,23,map,0.608,10.002,1
sample,sm_count_blocks,2097152,23,access,35.791,10.006,1
sample,sm_count_blocks,2097152,23,unmap,46.944,10.006,1
sample,sm_count_blocks,2097152,23,release,30.528,10.006,1
sample,sm_count_blocks,2097152,24,create,49.232,10.004,1
sample,sm_count_blocks,2097152,24,map,0.656,10.003,1
sample,sm_count_blocks,2097152,24,access,35.632,10.006,1
sample,sm_count_blocks,2097152,24,unmap,45.200,10.006,1
sample,sm_count_blocks,2097152,24,release,31.216,10.006,1
sample,sm_count_blocks,2097152,25,create,49.375,10.004,1
sample,sm_count_blocks,2097152,25,map,0.560,10.004,1
sample,sm_count_blocks,2097152,25,access,36.080,10.006,1
sample,sm_count_blocks,2097152,25,unmap,47.775,10.006,1
sample,sm_count_blocks,2097152,25,release,38.527,10.006,1
sample,sm_count_blocks,2097152,26,create,52.096,10.004,1
sample,sm_count_blocks,2097152,26,map,0.688,10.005,1
sample,sm_count_blocks,2097152,26,access,37.951,10.006,1
sample,sm_count_blocks,2097152,26,unmap,45.504,10.007,1
sample,sm_count_blocks,2097152,26,release,32.032,10.006,1
sample,sm_count_blocks,2097152,27,create,50.255,10.004,1
sample,sm_count_blocks,2097152,27,map,0.640,10.004,1
sample,sm_count_blocks,2097152,27,access,36.896,10.005,1
sample,sm_count_blocks,2097152,27,unmap,47.856,10.006,1
sample,sm_count_blocks,2097152,27,release,31.168,10.006,1
sample,sm_count_blocks,2097152,28,create,49.695,10.004,1
sample,sm_count_blocks,2097152,28,map,0.624,10.004,1
sample,sm_count_blocks,2097152,28,access,37.008,10.006,1
sample,sm_count_blocks,2097152,28,unmap,45.743,10.005,1
sample,sm_count_blocks,2097152,28,release,31.632,10.006,1
sample,sm_count_blocks,2097152,29,create,49.648,10.004,1
sample,sm_count_blocks,2097152,29,map,0.688,10.004,1
sample,sm_count_blocks,2097152,29,access,36.463,10.006,1
sample,sm_count_blocks,2097152,29,unmap,46.992,10.005,1
sample,sm_count_blocks,2097152,29,release,31.088,10.006,1
sample,idle,8388608,0,create,178.270,0.000,0
sample,idle,8388608,0,map,0.640,0.000,0
sample,idle,8388608,0,access,73.839,0.000,0
sample,idle,8388608,0,unmap,115.439,0.000,0
sample,idle,8388608,0,release,42.592,0.000,0
sample,idle,8388608,1,create,181.678,0.000,0
sample,idle,8388608,1,map,0.752,0.000,0
sample,idle,8388608,1,access,73.280,0.000,0
sample,idle,8388608,1,unmap,118.783,0.000,0
sample,idle,8388608,1,release,44.304,0.000,0
sample,idle,8388608,2,create,178.671,0.000,0
sample,idle,8388608,2,map,0.688,0.000,0
sample,idle,8388608,2,access,72.879,0.000,0
sample,idle,8388608,2,unmap,115.775,0.000,0
sample,idle,8388608,2,release,42.879,0.000,0
sample,idle,8388608,3,create,181.215,0.000,0
sample,idle,8388608,3,map,0.752,0.000,0
sample,idle,8388608,3,access,74.223,0.000,0
sample,idle,8388608,3,unmap,118.351,0.000,0
sample,idle,8388608,3,release,44.000,0.000,0
sample,idle,8388608,4,create,179.199,0.000,0
sample,idle,8388608,4,map,0.688,0.000,0
sample,idle,8388608,4,access,74.383,0.000,0
sample,idle,8388608,4,unmap,116.911,0.000,0
sample,idle,8388608,4,release,42.800,0.000,0
sample,idle,8388608,5,create,178.686,0.000,0
sample,idle,8388608,5,map,0.704,0.000,0
sample,idle,8388608,5,access,72.144,0.000,0
sample,idle,8388608,5,unmap,120.431,0.000,0
sample,idle,8388608,5,release,42.464,0.000,0
sample,idle,8388608,6,create,178.494,0.000,0
sample,idle,8388608,6,map,0.768,0.000,0
sample,idle,8388608,6,access,72.832,0.000,0
sample,idle,8388608,6,unmap,115.631,0.000,0
sample,idle,8388608,6,release,42.175,0.000,0
sample,idle,8388608,7,create,179.135,0.000,0
sample,idle,8388608,7,map,0.688,0.000,0
sample,idle,8388608,7,access,73.599,0.000,0
sample,idle,8388608,7,unmap,116.687,0.000,0
sample,idle,8388608,7,release,43.903,0.000,0
sample,idle,8388608,8,create,178.799,0.000,0
sample,idle,8388608,8,map,0.704,0.000,0
sample,idle,8388608,8,access,73.679,0.000,0
sample,idle,8388608,8,unmap,116.735,0.000,0
sample,idle,8388608,8,release,44.176,0.000,0
sample,idle,8388608,9,create,178.590,0.000,0
sample,idle,8388608,9,map,0.768,0.000,0
sample,idle,8388608,9,access,73.776,0.000,0
sample,idle,8388608,9,unmap,120.591,0.000,0
sample,idle,8388608,9,release,44.496,0.000,0
sample,idle,8388608,10,create,180.638,0.000,0
sample,idle,8388608,10,map,0.736,0.000,0
sample,idle,8388608,10,access,73.280,0.000,0
sample,idle,8388608,10,unmap,115.519,0.000,0
sample,idle,8388608,10,release,44.095,0.000,0
sample,idle,8388608,11,create,179.455,0.000,0
sample,idle,8388608,11,map,0.736,0.000,0
sample,idle,8388608,11,access,72.367,0.000,0
sample,idle,8388608,11,unmap,117.295,0.000,0
sample,idle,8388608,11,release,42.895,0.000,0
sample,idle,8388608,12,create,180.447,0.000,0
sample,idle,8388608,12,map,0.768,0.000,0
sample,idle,8388608,12,access,73.087,0.000,0
sample,idle,8388608,12,unmap,116.303,0.000,0
sample,idle,8388608,12,release,44.176,0.000,0
sample,idle,8388608,13,create,178.174,0.000,0
sample,idle,8388608,13,map,0.768,0.000,0
sample,idle,8388608,13,access,74.015,0.000,0
sample,idle,8388608,13,unmap,117.439,0.000,0
sample,idle,8388608,13,release,43.136,0.000,0
sample,idle,8388608,14,create,178.830,0.000,0
sample,idle,8388608,14,map,0.752,0.000,0
sample,idle,8388608,14,access,74.592,0.000,0
sample,idle,8388608,14,unmap,116.767,0.000,0
sample,idle,8388608,14,release,44.208,0.000,0
sample,idle,8388608,15,create,178.334,0.000,0
sample,idle,8388608,15,map,0.704,0.000,0
sample,idle,8388608,15,access,72.736,0.000,0
sample,idle,8388608,15,unmap,118.719,0.000,0
sample,idle,8388608,15,release,44.095,0.000,0
sample,idle,8388608,16,create,179.039,0.000,0
sample,idle,8388608,16,map,0.736,0.000,0
sample,idle,8388608,16,access,74.111,0.000,0
sample,idle,8388608,16,unmap,116.175,0.000,0
sample,idle,8388608,16,release,44.159,0.000,0
sample,idle,8388608,17,create,179.455,0.000,0
sample,idle,8388608,17,map,0.752,0.000,0
sample,idle,8388608,17,access,73.295,0.000,0
sample,idle,8388608,17,unmap,119.903,0.000,0
sample,idle,8388608,17,release,43.840,0.000,0
sample,idle,8388608,18,create,177.870,0.000,0
sample,idle,8388608,18,map,0.704,0.000,0
sample,idle,8388608,18,access,72.831,0.000,0
sample,idle,8388608,18,unmap,115.903,0.000,0
sample,idle,8388608,18,release,43.968,0.000,0
sample,idle,8388608,19,create,180.590,0.000,0
sample,idle,8388608,19,map,0.784,0.000,0
sample,idle,8388608,19,access,72.608,0.000,0
sample,idle,8388608,19,unmap,119.743,0.000,0
sample,idle,8388608,19,release,41.968,0.000,0
sample,idle,8388608,20,create,178.783,0.000,0
sample,idle,8388608,20,map,0.752,0.000,0
sample,idle,8388608,20,access,73.055,0.000,0
sample,idle,8388608,20,unmap,114.607,0.000,0
sample,idle,8388608,20,release,43.935,0.000,0
sample,idle,8388608,21,create,181.695,0.000,0
sample,idle,8388608,21,map,0.656,0.000,0
sample,idle,8388608,21,access,73.471,0.000,0
sample,idle,8388608,21,unmap,118.047,0.000,0
sample,idle,8388608,21,release,42.800,0.000,0
sample,idle,8388608,22,create,178.846,0.000,0
sample,idle,8388608,22,map,0.752,0.000,0
sample,idle,8388608,22,access,73.551,0.000,0
sample,idle,8388608,22,unmap,114.879,0.000,0
sample,idle,8388608,22,release,43.920,0.000,0
sample,idle,8388608,23,create,178.174,0.000,0
sample,idle,8388608,23,map,0.736,0.000,0
sample,idle,8388608,23,access,73.328,0.000,0
sample,idle,8388608,23,unmap,118.495,0.000,0
sample,idle,8388608,23,release,42.448,0.000,0
sample,idle,8388608,24,create,178.030,0.000,0
sample,idle,8388608,24,map,0.720,0.000,0
sample,idle,8388608,24,access,74.144,0.000,0
sample,idle,8388608,24,unmap,116.047,0.000,0
sample,idle,8388608,24,release,42.607,0.000,0
sample,idle,8388608,25,create,178.111,0.000,0
sample,idle,8388608,25,map,0.688,0.000,0
sample,idle,8388608,25,access,73.279,0.000,0
sample,idle,8388608,25,unmap,119.951,0.000,0
sample,idle,8388608,25,release,43.887,0.000,0
sample,idle,8388608,26,create,178.623,0.000,0
sample,idle,8388608,26,map,0.800,0.000,0
sample,idle,8388608,26,access,72.751,0.000,0
sample,idle,8388608,26,unmap,116.271,0.000,0
sample,idle,8388608,26,release,43.872,0.000,0
sample,idle,8388608,27,create,178.350,0.000,0
sample,idle,8388608,27,map,0.800,0.000,0
sample,idle,8388608,27,access,72.448,0.000,0
sample,idle,8388608,27,unmap,118.415,0.000,0
sample,idle,8388608,27,release,44.256,0.000,0
sample,idle,8388608,28,create,180.014,0.000,0
sample,idle,8388608,28,map,0.752,0.000,0
sample,idle,8388608,28,access,74.048,0.000,0
sample,idle,8388608,28,unmap,115.103,0.000,0
sample,idle,8388608,28,release,42.527,0.000,0
sample,idle,8388608,29,create,178.943,0.000,0
sample,idle,8388608,29,map,0.736,0.000,0
sample,idle,8388608,29,access,73.119,0.000,0
sample,idle,8388608,29,unmap,119.455,0.000,0
sample,idle,8388608,29,release,44.079,0.000,0
sample,idle,8388608,30,create,180.303,0.000,0
sample,idle,8388608,30,map,0.672,0.000,0
sample,idle,8388608,30,access,72.559,0.000,0
sample,idle,8388608,30,unmap,116.015,0.000,0
sample,idle,8388608,30,release,42.560,0.000,0
sample,idle,8388608,31,create,179.102,0.000,0
sample,idle,8388608,31,map,0.848,0.000,0
sample,idle,8388608,31,access,73.087,0.000,0
sample,idle,8388608,31,unmap,118.367,0.000,0
sample,idle,8388608,31,release,44.544,0.000,0
sample,idle,8388608,32,create,178.814,0.000,0
sample,idle,8388608,32,map,0.752,0.000,0
sample,idle,8388608,32,access,73.616,0.000,0
sample,idle,8388608,32,unmap,115.967,0.000,0
sample,idle,8388608,32,release,44.560,0.000,0
sample,idle,8388608,33,create,178.559,0.000,0
sample,idle,8388608,33,map,0.592,0.000,0
sample,idle,8388608,33,access,73.647,0.000,0
sample,idle,8388608,33,unmap,117.967,0.000,0
sample,idle,8388608,33,release,44.367,0.000,0
sample,idle,8388608,34,create,176.655,0.000,0
sample,idle,8388608,34,map,0.720,0.000,0
sample,idle,8388608,34,access,73.455,0.000,0
sample,idle,8388608,34,unmap,115.791,0.000,0
sample,idle,8388608,34,release,42.832,0.000,0
sample,idle,8388608,35,create,178.782,0.000,0
sample,idle,8388608,35,map,0.720,0.000,0
sample,idle,8388608,35,access,72.495,0.000,0
sample,idle,8388608,35,unmap,117.855,0.000,0
sample,idle,8388608,35,release,42.528,0.000,0
sample,idle,8388608,36,create,178.494,0.000,0
sample,idle,8388608,36,map,0.752,0.000,0
sample,idle,8388608,36,access,73.520,0.000,0
sample,idle,8388608,36,unmap,115.839,0.000,0
sample,idle,8388608,36,release,42.880,0.000,0
sample,idle,8388608,37,create,182.607,0.000,0
sample,idle,8388608,37,map,0.752,0.000,0
sample,idle,8388608,37,access,74.080,0.000,0
sample,idle,8388608,37,unmap,120.111,0.000,0
sample,idle,8388608,37,release,46.015,0.000,0
sample,idle,8388608,38,create,179.087,0.000,0
sample,idle,8388608,38,map,0.624,0.000,0
sample,idle,8388608,38,access,72.559,0.000,0
sample,idle,8388608,38,unmap,116.543,0.000,0
sample,idle,8388608,38,release,42.559,0.000,0
sample,idle,8388608,39,create,182.591,0.000,0
sample,idle,8388608,39,map,0.752,0.000,0
sample,idle,8388608,39,access,72.063,0.000,0
sample,idle,8388608,39,unmap,117.711,0.000,0
sample,idle,8388608,39,release,44.096,0.000,0
sample,idle,8388608,40,create,178.286,0.000,0
sample,idle,8388608,40,map,0.816,0.000,0
sample,idle,8388608,40,access,73.760,0.000,0
sample,idle,8388608,40,unmap,115.743,0.000,0
sample,idle,8388608,40,release,44.256,0.000,0
sample,idle,8388608,41,create,178.174,0.000,0
sample,idle,8388608,41,map,0.704,0.000,0
sample,idle,8388608,41,access,72.192,0.000,0
sample,idle,8388608,41,unmap,117.551,0.000,0
sample,idle,8388608,41,release,47.439,0.000,0
sample,idle,8388608,42,create,178.127,0.000,0
sample,idle,8388608,42,map,0.800,0.000,0
sample,idle,8388608,42,access,72.623,0.000,0
sample,idle,8388608,42,unmap,115.519,0.000,0
sample,idle,8388608,42,release,42.399,0.000,0
sample,idle,8388608,43,create,179.023,0.000,0
sample,idle,8388608,43,map,0.816,0.000,0
sample,idle,8388608,43,access,70.463,0.000,0
sample,idle,8388608,43,unmap,114.911,0.000,0
sample,idle,8388608,43,release,42.544,0.000,0
sample,idle,8388608,44,create,178.446,0.000,0
sample,idle,8388608,44,map,0.784,0.000,0
sample,idle,8388608,44,access,71.696,0.000,0
sample,idle,8388608,44,unmap,109.215,0.000,0
sample,idle,8388608,44,release,42.336,0.000,0
sample,idle,8388608,45,create,178.223,0.000,0
sample,idle,8388608,45,map,0.736,0.000,0
sample,idle,8388608,45,access,67.888,0.000,0
sample,idle,8388608,45,unmap,113.215,0.000,0
sample,idle,8388608,45,release,41.871,0.000,0
sample,idle,8388608,46,create,179.743,0.000,0
sample,idle,8388608,46,map,0.752,0.000,0
sample,idle,8388608,46,access,67.695,0.000,0
sample,idle,8388608,46,unmap,115.247,0.000,0
sample,idle,8388608,46,release,42.992,0.000,0
sample,idle,8388608,47,create,178.638,0.000,0
sample,idle,8388608,47,map,0.800,0.000,0
sample,idle,8388608,47,access,69.056,0.000,0
sample,idle,8388608,47,unmap,117.983,0.000,0
sample,idle,8388608,47,release,44.880,0.000,0
sample,idle,8388608,48,create,181.150,0.000,0
sample,idle,8388608,48,map,0.752,0.000,0
sample,idle,8388608,48,access,74.240,0.000,0
sample,idle,8388608,48,unmap,110.128,0.000,0
sample,idle,8388608,48,release,41.439,0.000,0
sample,idle,8388608,49,create,178.703,0.000,0
sample,idle,8388608,49,map,0.704,0.000,0
sample,idle,8388608,49,access,67.695,0.000,0
sample,idle,8388608,49,unmap,110.687,0.000,0
sample,idle,8388608,49,release,42.000,0.000,0
sample,idle,8388608,50,create,178.911,0.000,0
sample,idle,8388608,50,map,0.656,0.000,0
sample,idle,8388608,50,access,66.415,0.000,0
sample,idle,8388608,50,unmap,107.935,0.000,0
sample,idle,8388608,50,release,43.312,0.000,0
sample,idle,8388608,51,create,179.246,0.000,0
sample,idle,8388608,51,map,0.704,0.000,0
sample,idle,8388608,51,access,68.000,0.000,0
sample,idle,8388608,51,unmap,111.359,0.000,0
sample,idle,8388608,51,release,41.471,0.000,0
sample,idle,8388608,52,create,179.055,0.000,0
sample,idle,8388608,52,map,0.704,0.000,0
sample,idle,8388608,52,access,67.359,0.000,0
sample,idle,8388608,52,unmap,106.735,0.000,0
sample,idle,8388608,52,release,44.496,0.000,0
sample,idle,8388608,53,create,179.486,0.000,0
sample,idle,8388608,53,map,0.816,0.000,0
sample,idle,8388608,53,access,67.104,0.000,0
sample,idle,8388608,53,unmap,110.351,0.000,0
sample,idle,8388608,53,release,42.224,0.000,0
sample,idle,8388608,54,create,178.110,0.000,0
sample,idle,8388608,54,map,0.784,0.000,0
sample,idle,8388608,54,access,66.992,0.000,0
sample,idle,8388608,54,unmap,110.159,0.000,0
sample,idle,8388608,54,release,41.823,0.000,0
sample,idle,8388608,55,create,179.791,0.000,0
sample,idle,8388608,55,map,0.752,0.000,0
sample,idle,8388608,55,access,72.959,0.000,0
sample,idle,8388608,55,unmap,118.847,0.000,0
sample,idle,8388608,55,release,42.912,0.000,0
sample,idle,8388608,56,create,177.774,0.000,0
sample,idle,8388608,56,map,0.784,0.000,0
sample,idle,8388608,56,access,74.031,0.000,0
