device,NVIDIA GB10,driver_api,13000,header,13040,sms,48,minimum,2097152,recommended,2097152
sample_header,mode,bytes,iteration,operation,host_us,kernel_ms,pending_after
sample,one_block,2097152,12,release,31.232,10.006,1
sample,one_block,2097152,13,create,53.887,10.004,1
sample,one_block,2097152,13,map,0.656,10.004,1
sample,one_block,2097152,13,access,38.368,10.005,1
sample,one_block,2097152,13,unmap,65.440,10.006,1
sample,one_block,2097152,13,release,31.456,10.006,1
sample,one_block,2097152,14,create,53.679,10.004,1
sample,one_block,2097152,14,map,0.592,10.004,1
sample,one_block,2097152,14,access,38.095,10.006,1
sample,one_block,2097152,14,unmap,253.566,10.006,1
sample,one_block,2097152,14,release,31.472,10.006,1
sample,one_block,2097152,15,create,53.615,10.004,1
sample,one_block,2097152,15,map,0.752,10.004,1
sample,one_block,2097152,15,access,38.815,10.005,1
sample,one_block,2097152,15,unmap,64.048,10.006,1
sample,one_block,2097152,15,release,31.104,10.006,1
sample,one_block,2097152,16,create,53.664,10.004,1
sample,one_block,2097152,16,map,0.672,10.004,1
sample,one_block,2097152,16,access,38.207,10.006,1
sample,one_block,2097152,16,unmap,63.344,10.006,1
sample,one_block,2097152,16,release,30.992,10.006,1
sample,one_block,2097152,17,create,53.552,10.004,1
sample,one_block,2097152,17,map,0.704,10.004,1
sample,one_block,2097152,17,access,38.016,10.005,1
sample,one_block,2097152,17,unmap,64.223,10.006,1
sample,one_block,2097152,17,release,30.880,10.006,1
sample,one_block,2097152,18,create,53.536,10.004,1
sample,one_block,2097152,18,map,0.624,10.004,1
sample,one_block,2097152,18,access,37.696,10.005,1
sample,one_block,2097152,18,unmap,61.663,10.006,1
sample,one_block,2097152,18,release,30.495,10.006,1
sample,one_block,2097152,19,create,53.231,10.004,1
sample,one_block,2097152,19,map,0.656,10.004,1
sample,one_block,2097152,19,access,37.968,10.005,1
sample,one_block,2097152,19,unmap,63.040,10.007,1
sample,one_block,2097152,19,release,31.616,10.006,1
sample,one_block,2097152,20,create,54.015,10.004,1
sample,one_block,2097152,20,map,0.640,10.004,1
sample,one_block,2097152,20,access,38.735,10.005,1
sample,one_block,2097152,20,unmap,62.016,10.005,1
sample,one_block,2097152,20,release,31.440,10.006,1
sample,one_block,2097152,21,create,56.032,10.004,1
sample,one_block,2097152,21,map,0.624,10.004,1
sample,one_block,2097152,21,access,38.624,10.005,1
sample,one_block,2097152,21,unmap,66.063,10.005,1
sample,one_block,2097152,21,release,31.712,10.006,1
sample,one_block,2097152,22,create,53.536,10.004,1
sample,one_block,2097152,22,map,0.608,10.004,1
sample,one_block,2097152,22,access,38.272,10.005,1
sample,one_block,2097152,22,unmap,62.223,10.005,1
sample,one_block,2097152,22,release,31.055,10.006,1
sample,one_block,2097152,23,create,53.919,10.004,1
sample,one_block,2097152,23,map,0.592,10.004,1
sample,one_block,2097152,23,access,38.784,10.005,1
sample,one_block,2097152,23,unmap,64.207,10.005,1
sample,one_block,2097152,23,release,31.152,10.006,1
sample,one_block,2097152,24,create,54.351,10.004,1
sample,one_block,2097152,24,map,0.688,10.004,1
sample,one_block,2097152,24,access,39.071,10.004,1
sample,one_block,2097152,24,unmap,61.056,10.006,1
sample,one_block,2097152,24,release,30.944,10.006,1
sample,one_block,2097152,25,create,54.048,10.004,1
sample,one_block,2097152,25,map,0.640,10.004,1
sample,one_block,2097152,25,access,38.448,10.004,1
sample,one_block,2097152,25,unmap,64.111,10.007,1
sample,one_block,2097152,25,release,31.696,10.006,1
sample,one_block,2097152,26,create,54.480,10.004,1
sample,one_block,2097152,26,map,0.736,10.004,1
sample,one_block,2097152,26,access,39.056,10.005,1
sample,one_block,2097152,26,unmap,61.151,10.007,1
sample,one_block,2097152,26,release,31.087,10.006,1
sample,one_block,2097152,27,create,54.512,10.004,1
sample,one_block,2097152,27,map,0.672,10.004,1
sample,one_block,2097152,27,access,38.896,10.005,1
sample,one_block,2097152,27,unmap,65.839,10.005,1
sample,one_block,2097152,27,release,30.944,10.006,1
sample,one_block,2097152,28,create,53.519,10.004,1
sample,one_block,2097152,28,map,0.592,10.004,1
sample,one_block,2097152,28,access,38.751,10.005,1
sample,one_block,2097152,28,unmap,62.160,10.007,1
sample,one_block,2097152,28,release,32.688,10.006,1
sample,one_block,2097152,29,create,55.615,10.004,1
sample,one_block,2097152,29,map,0.720,10.004,1
sample,one_block,2097152,29,access,38.655,10.005,1
sample,one_block,2097152,29,unmap,63.472,10.005,1
sample,one_block,2097152,29,release,31.280,10.006,1
sample,sm_count_blocks,2097152,0,create,54.096,10.004,1
sample,sm_count_blocks,2097152,0,map,0.704,10.004,1
sample,sm_count_blocks,2097152,0,access,38.320,10.005,1
sample,sm_count_blocks,2097152,0,unmap,63.231,10.005,1
sample,sm_count_blocks,2097152,0,release,31.087,10.006,1
sample,sm_count_blocks,2097152,1,create,53.712,10.004,1
sample,sm_count_blocks,2097152,1,map,0.656,10.004,1
sample,sm_count_blocks,2097152,1,access,38.832,10.005,1
sample,sm_count_blocks,2097152,1,unmap,60.895,10.006,1
sample,sm_count_blocks,2097152,1,release,30.896,10.006,1
sample,sm_count_blocks,2097152,2,create,53.919,10.004,1
sample,sm_count_blocks,2097152,2,map,0.640,10.004,1
sample,sm_count_blocks,2097152,2,access,38.431,10.005,1
sample,sm_count_blocks,2097152,2,unmap,63.024,10.005,1
sample,sm_count_blocks,2097152,2,release,31.056,10.006,1
sample,sm_count_blocks,2097152,3,create,53.840,10.004,1
sample,sm_count_blocks,2097152,3,map,0.656,10.004,1
sample,sm_count_blocks,2097152,3,access,38.960,10.005,1
sample,sm_count_blocks,2097152,3,unmap,63.519,10.007,1
sample,sm_count_blocks,2097152,3,release,29.696,10.008,1
sample,sm_count_blocks,2097152,4,create,53.680,10.004,1
sample,sm_count_blocks,2097152,4,map,0.656,10.004,1
sample,sm_count_blocks,2097152,4,access,38.272,10.005,1
sample,sm_count_blocks,2097152,4,unmap,62.159,10.005,1
sample,sm_count_blocks,2097152,4,release,31.264,10.006,1
sample,sm_count_blocks,2097152,5,create,53.359,10.004,1
sample,sm_count_blocks,2097152,5,map,0.656,10.004,1
sample,sm_count_blocks,2097152,5,access,38.607,10.005,1
sample,sm_count_blocks,2097152,5,unmap,62.112,10.005,1
sample,sm_count_blocks,2097152,5,release,31.328,10.006,1
sample,sm_count_blocks,2097152,6,create,53.504,10.004,1
sample,sm_count_blocks,2097152,6,map,0.752,10.004,1
sample,sm_count_blocks,2097152,6,access,38.512,10.006,1
sample,sm_count_blocks,2097152,6,unmap,65.023,10.006,1
sample,sm_count_blocks,2097152,6,release,30.831,10.006,1
sample,sm_count_blocks,2097152,7,create,53.887,10.004,1
sample,sm_count_blocks,2097152,7,map,0.704,10.004,1
sample,sm_count_blocks,2097152,7,access,38.656,10.005,1
sample,sm_count_blocks,2097152,7,unmap,64.847,10.007,1
sample,sm_count_blocks,2097152,7,release,31.920,10.006,1
sample,sm_count_blocks,2097152,8,create,55.391,10.004,1
sample,sm_count_blocks,2097152,8,map,0.576,10.004,1
sample,sm_count_blocks,2097152,8,access,38.207,10.005,1
sample,sm_count_blocks,2097152,8,unmap,63.920,10.005,1
sample,sm_count_blocks,2097152,8,release,31.344,10.006,1
sample,sm_count_blocks,2097152,9,create,53.744,10.006,1
sample,sm_count_blocks,2097152,9,map,0.576,10.004,1
sample,sm_count_blocks,2097152,9,access,38.432,10.005,1
sample,sm_count_blocks,2097152,9,unmap,64.703,10.006,1
sample,sm_count_blocks,2097152,9,release,30.591,10.006,1
sample,sm_count_blocks,2097152,10,create,53.344,10.004,1
sample,sm_count_blocks,2097152,10,map,0.640,10.004,1
sample,sm_count_blocks,2097152,10,access,38.592,10.005,1
sample,sm_count_blocks,2097152,10,unmap,64.319,10.006,1
sample,sm_count_blocks,2097152,10,release,31.136,10.006,1
sample,sm_count_blocks,2097152,11,create,53.743,10.004,1
sample,sm_count_blocks,2097152,11,map,0.640,10.004,1
sample,sm_count_blocks,2097152,11,access,39.087,10.005,1
sample,sm_count_blocks,2097152,11,unmap,61.232,10.005,1
sample,sm_count_blocks,2097152,11,release,31.696,10.006,1
sample,sm_count_blocks,2097152,12,create,54.144,10.006,1
sample,sm_count_blocks,2097152,12,map,0.704,10.004,1
sample,sm_count_blocks,2097152,12,access,38.576,10.004,1
sample,sm_count_blocks,2097152,12,unmap,64.255,10.006,1
sample,sm_count_blocks,2097152,12,release,30.719,10.006,1
sample,sm_count_blocks,2097152,13,create,54.240,10.004,1
sample,sm_count_blocks,2097152,13,map,0.576,10.004,1
sample,sm_count_blocks,2097152,13,access,38.112,10.006,1
sample,sm_count_blocks,2097152,13,unmap,63.295,10.006,1
sample,sm_count_blocks,2097152,13,release,30.144,10.006,1
sample,sm_count_blocks,2097152,14,create,53.615,10.004,1
sample,sm_count_blocks,2097152,14,map,0.624,10.004,1
sample,sm_count_blocks,2097152,14,access,38.159,10.005,1
sample,sm_count_blocks,2097152,14,unmap,62.976,10.006,1
sample,sm_count_blocks,2097152,14,release,30.128,10.006,1
sample,sm_count_blocks,2097152,15,create,53.760,10.004,1
sample,sm_count_blocks,2097152,15,map,0.544,10.004,1
sample,sm_count_blocks,2097152,15,access,38.272,10.005,1
sample,sm_count_blocks,2097152,15,unmap,74.255,10.006,1
sample,sm_count_blocks,2097152,15,release,30.815,10.006,1
sample,sm_count_blocks,2097152,16,create,53.552,10.004,1
sample,sm_count_blocks,2097152,16,map,0.656,10.004,1
sample,sm_count_blocks,2097152,16,access,37.872,10.005,1
sample,sm_count_blocks,2097152,16,unmap,61.951,10.005,1
sample,sm_count_blocks,2097152,16,release,30.576,10.006,1
sample,sm_count_blocks,2097152,17,create,53.759,10.004,1
sample,sm_count_blocks,2097152,17,map,0.576,10.004,1
sample,sm_count_blocks,2097152,17,access,38.095,10.005,1
sample,sm_count_blocks,2097152,17,unmap,61.168,10.005,1
sample,sm_count_blocks,2097152,17,release,31.264,10.006,1
sample,sm_count_blocks,2097152,18,create,54.224,10.004,1
sample,sm_count_blocks,2097152,18,map,0.672,10.004,1
sample,sm_count_blocks,2097152,18,access,38.464,10.005,1
sample,sm_count_blocks,2097152,18,unmap,62.991,10.006,1
sample,sm_count_blocks,2097152,18,release,31.103,10.006,1
sample,sm_count_blocks,2097152,19,create,53.711,10.004,1
sample,sm_count_blocks,2097152,19,map,0.640,10.004,1
sample,sm_count_blocks,2097152,19,access,38.576,10.005,1
sample,sm_count_blocks,2097152,19,unmap,62.544,10.005,1
sample,sm_count_blocks,2097152,19,release,30.944,10.006,1
sample,sm_count_blocks,2097152,20,create,53.263,10.004,1
sample,sm_count_blocks,2097152,20,map,0.624,10.004,1
sample,sm_count_blocks,2097152,20,access,38.271,10.005,1
sample,sm_count_blocks,2097152,20,unmap,61.808,10.005,1
sample,sm_count_blocks,2097152,20,release,30.768,10.006,1
sample,sm_count_blocks,2097152,21,create,53.552,10.004,1
sample,sm_count_blocks,2097152,21,map,0.624,10.004,1
sample,sm_count_blocks,2097152,21,access,38.064,10.006,1
sample,sm_count_blocks,2097152,21,unmap,62.399,10.006,1
sample,sm_count_blocks,2097152,21,release,30.431,10.006,1
sample,sm_count_blocks,2097152,22,create,55.503,10.004,1
sample,sm_count_blocks,2097152,22,map,0.592,10.004,1
sample,sm_count_blocks,2097152,22,access,40.336,10.005,1
sample,sm_count_blocks,2097152,22,unmap,63.568,10.005,1
sample,sm_count_blocks,2097152,22,release,30.512,10.006,1
sample,sm_count_blocks,2097152,23,create,53.520,10.004,1
sample,sm_count_blocks,2097152,23,map,0.688,10.004,1
sample,sm_count_blocks,2097152,23,access,38.448,10.005,1
sample,sm_count_blocks,2097152,23,unmap,62.863,10.005,1
sample,sm_count_blocks,2097152,23,release,30.783,10.006,1
sample,sm_count_blocks,2097152,24,create,53.599,10.004,1
sample,sm_count_blocks,2097152,24,map,0.608,10.004,1
sample,sm_count_blocks,2097152,24,access,37.824,10.005,1
sample,sm_count_blocks,2097152,24,unmap,63.744,10.006,1
sample,sm_count_blocks,2097152,24,release,30.768,10.006,1
sample,sm_count_blocks,2097152,25,create,53.408,10.004,1
sample,sm_count_blocks,2097152,25,map,0.576,10.004,1
sample,sm_count_blocks,2097152,25,access,38.176,10.005,1
sample,sm_count_blocks,2097152,25,unmap,63.247,10.005,1
sample,sm_count_blocks,2097152,25,release,31.119,10.006,1
sample,sm_count_blocks,2097152,26,create,53.632,10.004,1
sample,sm_count_blocks,2097152,26,map,0.640,10.004,1
sample,sm_count_blocks,2097152,26,access,38.544,10.005,1
sample,sm_count_blocks,2097152,26,unmap,65.056,10.005,1
sample,sm_count_blocks,2097152,26,release,30.736,10.006,1
sample,sm_count_blocks,2097152,27,create,52.991,10.004,1
sample,sm_count_blocks,2097152,27,map,0.608,10.004,1
sample,sm_count_blocks,2097152,27,access,38.208,10.005,1
sample,sm_count_blocks,2097152,27,unmap,61.247,10.006,1
sample,sm_count_blocks,2097152,27,release,31.039,10.006,1
sample,sm_count_blocks,2097152,28,create,53.216,10.004,1
sample,sm_count_blocks,2097152,28,map,0.688,10.004,1
sample,sm_count_blocks,2097152,28,access,38.560,10.005,1
sample,sm_count_blocks,2097152,28,unmap,65.088,10.005,1
sample,sm_count_blocks,2097152,28,release,30.736,10.006,1
sample,sm_count_blocks,2097152,29,create,53.663,10.004,1
sample,sm_count_blocks,2097152,29,map,0.576,10.004,1
sample,sm_count_blocks,2097152,29,access,38.847,10.005,1
sample,sm_count_blocks,2097152,29,unmap,63.327,10.005,1
sample,sm_count_blocks,2097152,29,release,31.664,10.006,1
sample,idle,8388608,0,create,197.455,0.000,0
sample,idle,8388608,0,map,1.232,0.000,0
sample,idle,8388608,0,access,80.143,0.000,0
sample,idle,8388608,0,unmap,159.502,0.000,0
sample,idle,8388608,0,release,45.872,0.000,0
sample,idle,8388608,1,create,198.670,0.000,0
sample,idle,8388608,1,map,1.264,0.000,0
sample,idle,8388608,1,access,82.672,0.000,0
sample,idle,8388608,1,unmap,154.367,0.000,0
sample,idle,8388608,1,release,46.016,0.000,0
sample,idle,8388608,2,create,197.854,0.000,0
sample,idle,8388608,2,map,1.376,0.000,0
sample,idle,8388608,2,access,83.023,0.000,0
sample,idle,8388608,2,unmap,157.551,0.000,0
sample,idle,8388608,2,release,46.255,0.000,0
sample,idle,8388608,3,create,197.695,0.000,0
sample,idle,8388608,3,map,1.648,0.000,0
sample,idle,8388608,3,access,83.279,0.000,0
sample,idle,8388608,3,unmap,152.894,0.000,0
sample,idle,8388608,3,release,46.688,0.000,0
sample,idle,8388608,4,create,197.502,0.000,0
sample,idle,8388608,4,map,1.328,0.000,0
sample,idle,8388608,4,access,83.583,0.000,0
sample,idle,8388608,4,unmap,160.591,0.000,0
sample,idle,8388608,4,release,46.895,0.000,0
sample,idle,8388608,5,create,196.863,0.000,0
sample,idle,8388608,5,map,1.424,0.000,0
sample,idle,8388608,5,access,87.231,0.000,0
sample,idle,8388608,5,unmap,156.542,0.000,0
sample,idle,8388608,5,release,46.576,0.000,0
sample,idle,8388608,6,create,196.302,0.000,0
sample,idle,8388608,6,map,1.328,0.000,0
sample,idle,8388608,6,access,80.176,0.000,0
sample,idle,8388608,6,unmap,157.039,0.000,0
sample,idle,8388608,6,release,45.760,0.000,0
sample,idle,8388608,7,create,203.326,0.000,0
sample,idle,8388608,7,map,1.376,0.000,0
sample,idle,8388608,7,access,81.759,0.000,0
sample,idle,8388608,7,unmap,153.663,0.000,0
sample,idle,8388608,7,release,46.847,0.000,0
sample,idle,8388608,8,create,196.046,0.000,0
sample,idle,8388608,8,map,1.312,0.000,0
sample,idle,8388608,8,access,84.000,0.000,0
sample,idle,8388608,8,unmap,156.783,0.000,0
sample,idle,8388608,8,release,47.696,0.000,0
sample,idle,8388608,9,create,203.310,0.000,0
sample,idle,8388608,9,map,1.488,0.000,0
sample,idle,8388608,9,access,82.607,0.000,0
sample,idle,8388608,9,unmap,155.951,0.000,0
sample,idle,8388608,9,release,46.591,0.000,0
sample,idle,8388608,10,create,197.567,0.000,0
sample,idle,8388608,10,map,1.232,0.000,0
sample,idle,8388608,10,access,82.687,0.000,0
sample,idle,8388608,10,unmap,159.422,0.000,0
sample,idle,8388608,10,release,46.656,0.000,0
sample,idle,8388608,11,create,203.390,0.000,0
sample,idle,8388608,11,map,1.408,0.000,0
sample,idle,8388608,11,access,80.575,0.000,0
sample,idle,8388608,11,unmap,155.359,0.000,0
sample,idle,8388608,11,release,46.127,0.000,0
sample,idle,8388608,12,create,195.263,0.000,0
sample,idle,8388608,12,map,1.120,0.000,0
sample,idle,8388608,12,access,80.895,0.000,0
sample,idle,8388608,12,unmap,156.062,0.000,0
sample,idle,8388608,12,release,45.696,0.000,0
sample,idle,8388608,13,create,202.286,0.000,0
sample,idle,8388608,13,map,1.408,0.000,0
sample,idle,8388608,13,access,82.719,0.000,0
sample,idle,8388608,13,unmap,153.759,0.000,0
sample,idle,8388608,13,release,45.631,0.000,0
sample,idle,8388608,14,create,196.847,0.000,0
sample,idle,8388608,14,map,1.184,0.000,0
sample,idle,8388608,14,access,81.407,0.000,0
sample,idle,8388608,14,unmap,157.006,0.000,0
sample,idle,8388608,14,release,51.904,0.000,0
sample,idle,8388608,15,create,197.198,0.000,0
sample,idle,8388608,15,map,1.296,0.000,0
sample,idle,8388608,15,access,81.744,0.000,0
sample,idle,8388608,15,unmap,152.591,0.000,0
sample,idle,8388608,15,release,46.864,0.000,0
sample,idle,8388608,16,create,195.678,0.000,0
sample,idle,8388608,16,map,0.976,0.000,0
sample,idle,8388608,16,access,83.615,0.000,0
sample,idle,8388608,16,unmap,155.935,0.000,0
sample,idle,8388608,16,release,50.735,0.000,0
sample,idle,8388608,17,create,199.599,0.000,0
sample,idle,8388608,17,map,1.328,0.000,0
sample,idle,8388608,17,access,82.095,0.000,0
sample,idle,8388608,17,unmap,156.510,0.000,0
sample,idle,8388608,17,release,47.376,0.000,0
sample,idle,8388608,18,create,197.534,0.000,0
sample,idle,8388608,18,map,1.040,0.000,0
sample,idle,8388608,18,access,81.695,0.000,0
sample,idle,8388608,18,unmap,163.135,0.000,0
sample,idle,8388608,18,release,44.703,0.000,0
sample,idle,8388608,19,create,197.151,0.000,0
sample,idle,8388608,19,map,1.312,0.000,0
sample,idle,8388608,19,access,81.871,0.000,0
sample,idle,8388608,19,unmap,156.238,0.000,0
sample,idle,8388608,19,release,46.416,0.000,0
sample,idle,8388608,20,create,195.646,0.000,0
sample,idle,8388608,20,map,1.152,0.000,0
sample,idle,8388608,20,access,82.416,0.000,0
sample,idle,8388608,20,unmap,157.839,0.000,0
sample,idle,8388608,20,release,49.616,0.000,0
sample,idle,8388608,21,create,197.118,0.000,0
sample,idle,8388608,21,map,1.104,0.000,0
sample,idle,8388608,21,access,81.327,0.000,0
sample,idle,8388608,21,unmap,155.231,0.000,0
sample,idle,8388608,21,release,47.103,0.000,0
sample,idle,8388608,22,create,195.486,0.000,0
sample,idle,8388608,22,map,1.088,0.000,0
sample,idle,8388608,22,access,81.568,0.000,0
sample,idle,8388608,22,unmap,160.399,0.000,0
sample,idle,8388608,22,release,45.120,0.000,0
sample,idle,8388608,23,create,196.878,0.000,0
sample,idle,8388608,23,map,1.264,0.000,0
sample,idle,8388608,23,access,80.527,0.000,0
sample,idle,8388608,23,unmap,152.863,0.000,0
sample,idle,8388608,23,release,45.615,0.000,0
sample,idle,8388608,24,create,196.063,0.000,0
sample,idle,8388608,24,map,1.264,0.000,0
sample,idle,8388608,24,access,82.143,0.000,0
sample,idle,8388608,24,unmap,156.894,0.000,0
sample,idle,8388608,24,release,45.536,0.000,0
sample,idle,8388608,25,create,196.286,0.000,0
sample,idle,8388608,25,map,1.568,0.000,0
sample,idle,8388608,25,access,82.032,0.000,0
sample,idle,8388608,25,unmap,154.783,0.000,0
sample,idle,8388608,25,release,47.232,0.000,0
sample,idle,8388608,26,create,196.222,0.000,0
sample,idle,8388608,26,map,1.184,0.000,0
sample,idle,8388608,26,access,81.263,0.000,0
sample,idle,8388608,26,unmap,157.007,0.000,0
sample,idle,8388608,26,release,47.423,0.000,0
sample,idle,8388608,27,create,197.247,0.000,0
sample,idle,8388608,27,map,1.408,0.000,0
sample,idle,8388608,27,access,80.816,0.000,0
sample,idle,8388608,27,unmap,154.654,0.000,0
sample,idle,8388608,27,release,47.456,0.000,0
sample,idle,8388608,28,create,196.558,0.000,0
sample,idle,8388608,28,map,1.296,0.000,0
sample,idle,8388608,28,access,81.631,0.000,0
sample,idle,8388608,28,unmap,156.655,0.000,0
sample,idle,8388608,28,release,46.479,0.000,0
sample,idle,8388608,29,create,197.983,0.000,0
sample,idle,8388608,29,map,1.456,0.000,0
sample,idle,8388608,29,access,80.687,0.000,0
sample,idle,8388608,29,unmap,154.398,0.000,0
sample,idle,8388608,29,release,48.144,0.000,0
sample,idle,8388608,30,create,196.814,0.000,0
sample,idle,8388608,30,map,1.136,0.000,0
sample,idle,8388608,30,access,81.648,0.000,0
sample,idle,8388608,30,unmap,157.967,0.000,0
sample,idle,8388608,30,release,45.248,0.000,0
sample,idle,8388608,31,create,196.910,0.000,0
sample,idle,8388608,31,map,1.376,0.000,0
sample,idle,8388608,31,access,80.559,0.000,0
sample,idle,8388608,31,unmap,154.446,0.000,0
sample,idle,8388608,31,release,47.232,0.000,0
sample,idle,8388608,32,create,201.326,0.000,0
sample,idle,8388608,32,map,1.296,0.000,0
sample,idle,8388608,32,access,80.992,0.000,0
sample,idle,8388608,32,unmap,159.407,0.000,0
sample,idle,8388608,32,release,45.440,0.000,0
sample,idle,8388608,33,create,197.118,0.000,0
sample,idle,8388608,33,map,1.424,0.000,0
sample,idle,8388608,33,access,81.535,0.000,0
sample,idle,8388608,33,unmap,154.447,0.000,0
sample,idle,8388608,33,release,46.655,0.000,0
sample,idle,8388608,34,create,202.062,0.000,0
sample,idle,8388608,34,map,1.184,0.000,0
sample,idle,8388608,34,access,80.352,0.000,0
sample,idle,8388608,34,unmap,155.374,0.000,0
sample,idle,8388608,34,release,45.696,0.000,0
sample,idle,8388608,35,create,196.350,0.000,0
sample,idle,8388608,35,map,1.088,0.000,0
sample,idle,8388608,35,access,79.967,0.000,0
sample,idle,8388608,35,unmap,153.551,0.000,0
sample,idle,8388608,35,release,45.695,0.000,0
sample,idle,8388608,36,create,201.407,0.000,0
sample,idle,8388608,36,map,1.312,0.000,0
sample,idle,8388608,36,access,77.167,0.000,0
sample,idle,8388608,36,unmap,156.063,0.000,0
sample,idle,8388608,36,release,44.927,0.000,0
sample,idle,8388608,37,create,196.542,0.000,0
sample,idle,8388608,37,map,1.392,0.000,0
sample,idle,8388608,37,access,81.088,0.000,0
sample,idle,8388608,37,unmap,154.575,0.000,0
sample,idle,8388608,37,release,46.112,0.000,0
sample,idle,8388608,38,create,202.558,0.000,0
sample,idle,8388608,38,map,1.296,0.000,0
sample,idle,8388608,38,access,79.295,0.000,0
sample,idle,8388608,38,unmap,156.655,0.000,0
sample,idle,8388608,38,release,43.599,0.000,0
sample,idle,8388608,39,create,197.071,0.000,0
sample,idle,8388608,39,map,1.200,0.000,0
sample,idle,8388608,39,access,77.807,0.000,0
sample,idle,8388608,39,unmap,150.750,0.000,0
sample,idle,8388608,39,release,46.960,0.000,0
sample,idle,8388608,40,create,202.670,0.000,0
sample,idle,8388608,40,map,1.168,0.000,0
sample,idle,8388608,40,access,81.168,0.000,0
sample,idle,8388608,40,unmap,152.383,0.000,0
sample,idle,8388608,40,release,44.544,0.000,0
sample,idle,8388608,41,create,197.230,0.000,0
sample,idle,8388608,41,map,1.280,0.000,0
sample,idle,8388608,41,access,81.663,0.000,0
sample,idle,8388608,41,unmap,156.447,0.000,0
sample,idle,8388608,41,release,48.255,0.000,0
sample,idle,8388608,42,create,200.543,0.000,0
sample,idle,8388608,42,map,0.960,0.000,0
sample,idle,8388608,42,access,80.159,0.000,0
sample,idle,8388608,42,unmap,156.990,0.000,0
sample,idle,8388608,42,release,46.128,0.000,0
sample,idle,8388608,43,create,196.222,0.000,0
sample,idle,8388608,43,map,1.392,0.000,0
sample,idle,8388608,43,access,74.912,0.000,0
sample,idle,8388608,43,unmap,144.239,0.000,0
sample,idle,8388608,43,release,49.792,0.000,0
sample,idle,8388608,44,create,195.070,0.000,0
sample,idle,8388608,44,map,1.216,0.000,0
sample,idle,8388608,44,access,75.599,0.000,0
sample,idle,8388608,44,unmap,149.519,0.000,0
sample,idle,8388608,44,release,45.023,0.000,0
sample,idle,8388608,45,create,197.055,0.000,0
sample,idle,8388608,45,map,1.136,0.000,0
sample,idle,8388608,45,access,75.039,0.000,0
sample,idle,8388608,45,unmap,149.966,0.000,0
sample,idle,8388608,45,release,49.600,0.000,0
sample,idle,8388608,46,create,195.502,0.000,0
sample,idle,8388608,46,map,1.200,0.000,0
sample,idle,8388608,46,access,74.464,0.000,0
sample,idle,8388608,46,unmap,149.135,0.000,0
sample,idle,8388608,46,release,45.632,0.000,0
sample,idle,8388608,47,create,196.574,0.000,0
sample,idle,8388608,47,map,1.264,0.000,0
sample,idle,8388608,47,access,73.967,0.000,0
sample,idle,8388608,47,unmap,148.079,0.000,0
sample,idle,8388608,47,release,49.983,0.000,0
sample,idle,8388608,48,create,195.471,0.000,0
sample,idle,8388608,48,map,1.120,0.000,0
sample,idle,8388608,48,access,74.815,0.000,0
sample,idle,8388608,48,unmap,159.631,0.000,0
sample,idle,8388608,48,release,44.927,0.000,0
sample,idle,8388608,49,create,196.543,0.000,0
sample,idle,8388608,49,map,1.264,0.000,0
sample,idle,8388608,49,access,80.255,0.000,0
sample,idle,8388608,49,unmap,156.814,0.000,0
sample,idle,8388608,49,release,52.992,0.000,0
sample,idle,8388608,50,create,196.318,0.000,0
sample,idle,8388608,50,map,1.184,0.000,0
sample,idle,8388608,50,access,110.639,0.000,0
sample,idle,8388608,50,unmap,161.070,0.000,0
sample,idle,8388608,50,release,49.456,0.000,0
sample,idle,8388608,51,create,197.150,0.000,0
sample,idle,8388608,51,map,1.280,0.000,0
sample,idle,8388608,51,access,131.759,0.000,0
sample,idle,8388608,51,unmap,259.262,0.000,0
sample,idle,8388608,51,release,56.112,0.000,0
sample,idle,8388608,52,create,195.070,0.000,0
sample,idle,8388608,52,map,1.520,0.000,0
sample,idle,8388608,52,access,130.671,0.000,0
sample,idle,8388608,52,unmap,161.630,0.000,0
sample,idle,8388608,52,release,49.440,0.000,0
sample,idle,8388608,53,create,200.974,0.000,0
sample,idle,8388608,53,map,1.440,0.000,0
sample,idle,8388608,53,access,82.063,0.000,0
sample,idle,8388608,53,unmap,156.799,0.000,0
sample,idle,8388608,53,release,47.631,0.000,0
sample,idle,8388608,54,create,194.607,0.000,0
sample,idle,8388608,54,map,0.928,0.000,0
sample,idle,8388608,54,access,81.183,0.000,0
sample,idle,8388608,54,unmap,216.494,0.000,0
sample,idle,8388608,54,release,107.583,0.000,0
sample,idle,8388608,55,create,196.542,0.000,0
sample,idle,8388608,55,map,1.216,0.000,0
sample,idle,8388608,55,access,85.760,0.000,0
sample,idle,8388608,55,unmap,158.575,0.000,0
sample,idle,8388608,55,release,46.352,0.000,0
sample,idle,8388608,56,create,195.502,0.000,0
sample,idle,8388608,56,map,1.184,0.000,0
sample,idle,8388608,56,access,96.527,0.000,0
sample,idle,8388608,56,unmap,179.022,0.000,0
sample,idle,8388608,56,release,67.648,0.000,0
sample,idle,8388608,57,create,196.798,0.000,0
sample,idle,8388608,57,map,1.264,0.000,0
sample,idle,8388608,57,access,80.895,0.000,0
sample,idle,8388608,57,unmap,154.015,0.000,0
sample,idle,8388608,57,release,45.615,0.000,0
sample,idle,8388608,58,create,196.014,0.000,0
sample,idle,8388608,58,map,0.992,0.000,0
sample,idle,8388608,58,access,82.032,0.000,0
sample,idle,8388608,58,unmap,159.119,0.000,0
